company_id;current_status;industry;industry_category;country;size;overall_score
001C000000r5wteIAA;certified;IT Software & Services/Web Design;Business Products & Services;Canada;50-249;103.2
001C000000r5wteIAA;certified;IT Software & Services/Web Design;Business Products & Services;Canada;10-49;112.4
001C000000r5wteIAA;certified;IT Software & Services/Web Design;Business Products & Services;Canada;10-49;116.4
001C000000rqDIBIA2;certified;Credit Provider;Financial Services;United States;250-999;144.2
001C000000rqDIBIA2;certified;Credit Provider;Financial Services;United States;50-249;142.2
001C000000rqDIBIA2;certified;Credit Provider;Financial Services;United States;50-249;143.3
001C000000rqDIBIA2;certified;Credit Provider;Financial Services;United States;50-249;153.7
001C000001Fh5JnIAJ;certified;Management and Financial Consulting;Business Products & Services;Canada;10-49;117.2
001C000001Fh5JnIAJ;certified;Management and Financial Consulting;Business Products & Services;Canada;10-49;112.5
001C000001Fh5JnIAJ;certified;Management and Financial Consulting;Business Products & Services;Canada;10-49;110.3
001C000001njj61IAA;certified;Sustainability Consulting;Business Products & Services;United Kingdom;01-09;80.6
001C000001eEgyOIAS;certified;Apparel  Footwear & Accessories;Consumer Products & Services;Brazil;10-49;128.6
001C000001itmLHIAY;certified;Food & Beverage;Consumer Products & Services;Belgium;250-999;84.2
001C0000018QAqFIAW;certified;Education & Training Services;Education & Training Services;Brazil;10-49;124.3
001C0000018QAqFIAW;certified;Education & Training Services;Education & Training Services;Brazil;10-49;119.7
001C000000xABojIAG;certified;Housewares  Home Furnishings  & Accessories;Consumer Products & Services;United States;10-49;83.2
001C000000xABojIAG;certified;Housewares  Home Furnishings  & Accessories;Consumer Products & Services;United States;01-09;112.9
001C000000xABojIAG;certified;Housewares  Home Furnishings  & Accessories;Consumer Products & Services;United States;01-09;95.6
001C000000xBzp7IAC;certified;Marketing & Communications Services;Business Products & Services;United States;10-49;84.9
001C000000xBzp7IAC;certified;Marketing & Communications Services;Business Products & Services;United States;10-49;106.1
001C000000xBzp7IAC;certified;Marketing & Communications Services;Business Products & Services;United States;10-49;99.5
001C000000yiJcnIAE;certified;IT Software & Services/Web Design;Business Products & Services;United States;10-49;100.8
001C000000yiJcnIAE;certified;IT Software & Services/Web Design;Business Products & Services;United States;10-49;106.7
001C000000yiJcnIAE;certified;IT Software & Services/Web Design;Business Products & Services;United States;01-09;101.3
001C000000yiJcnIAE;certified;IT Software & Services/Web Design;Business Products & Services;United States;10-49;96.3
001C000000yj5PsIAI;certified;Food & Beverage;Consumer Products & Services;United States;10-49;81.6
001C000000yj5PsIAI;certified;Food & Beverage;Consumer Products & Services;United States;10-49;91.1
001C000000yj5PsIAI;certified;Food & Beverage;Consumer Products & Services;United States;10-49;91.7
001C000000yj5PsIAI;certified;Food & Beverage;Consumer Products & Services;United States;10-49;104.7
001C0000011b71dIAA;certified;Food & Beverage;Consumer Products & Services;United States;10-49;80.6
001C0000011b71dIAA;certified;Food & Beverage;Consumer Products & Services;United States;10-49;83.5
001C0000014RGJHIA4;certified;Insurance;Financial Services;United States;10-49;90.6
001C0000014RGJHIA4;certified;Insurance;Financial Services;United States;10-49;99.2
001C0000014RGJHIA4;certified;Insurance;Financial Services;United States;10-49;82.1
0013b00001rH5fwAAC;certified;Food & Beverage;Consumer Products & Services;France;10-49;93.6
001C0000015ndgrIAA;certified;Real Estate Development;Building;Canada;10-49;106.6
001C0000015ndgrIAA;certified;Real Estate Development;Building;Canada;10-49;109.8
001C0000015ndgrIAA;certified;Real Estate Development;Building;Canada;10-49;128.3
0013b00001nEqqNAAS;certified;Home & Personal Care;Consumer Products & Services;United States;10-49;88.4
0013b00001qEYesAAG;certified;Health Insurance;Health & Human Services;Canada;01-09;94.7
0013b00001uNRHJAA4;certified;IT Software & Services/Web Design;Business Products & Services;United States;0;117.1
001C0000017zlLwIAI;certified;Food & Beverage;Consumer Products & Services;United States;01-09;82.5
001C0000017zlLwIAI;certified;Food & Beverage;Consumer Products & Services;United States;01-09;89.0
001C000001gfLsaIAE;certified;Investment Advisor;Financial Services;Germany;10-49;118.1
001C000001R0o0CIAR;certified;Management and Financial Consulting;Business Products & Services;Paraguay;0;103.2
001C000001R0o0CIAR;certified;Management and Financial Consulting;Business Products & Services;Paraguay;0;97.4
001C000001Ym2orIAB;certified;Marketing & Communications Services;Business Products & Services;United States;10-49;80.1
001C000001Ym2orIAB;certified;Marketing & Communications Services;Business Products & Services;United States;10-49;82.4
001C0000018QzaRIAS;certified;Storefront;Retail;United States;50-249;101.1
001C0000018QzaRIAS;certified;Storefront;Retail;United States;01-09;127.2
001C0000019MgHZIA0;certified;Facilities  Grounds & Maintenance;Business Products & Services;United States;50-249;80.7
001C0000019MgHZIA0;certified;Facilities  Grounds & Maintenance;Business Products & Services;United States;10-49;81.6
0013b00001nDtZmAAK;certified;Growers;Agriculture;United States;01-09;97.5
0013b00001o4Ii3AAE;certified;Sustainability Consulting;Business Products & Services;Mexico;50-249;80.0
001C000001D2hJQIAZ;certified;Marketing & Communications Services;Business Products & Services;United States;10-49;92.8
0013b00001o4XdrAAE;certified;Home & Personal Care;Consumer Products & Services;Ireland;10-49;81.0
001C000001EAOiTIAX;certified;Agricultural Services;Agriculture;United States;10-49;85.5
001C000001EAOiTIAX;certified;Agricultural Services;Agriculture;United States;10-49;117.5
0013b00001onjfDAAQ;certified;Food & Beverage;Consumer Products & Services;New Zealand;10-49;82.6
0013b00001ooPo7AAE;certified;Design/Build;Building;Kenya;10-49;95.5
0013b00001ooQs4AAE;certified;Marketing & Communications Services;Business Products & Services;United States;0;89.2
001C000001Et8JMIAZ;certified;Marketing & Communications Services;Business Products & Services;Australia;01-09;81.9
001C000001Et8JMIAZ;certified;Marketing & Communications Services;Business Products & Services;Australia;01-09;83.1
001C000001Et8JMIAZ;certified;Marketing & Communications Services;Business Products & Services;Australia;01-09;99.4
001C000000zkmTwIAI;certified;Accounting Services;Business Products & Services;United States;01-09;87.7
001C000000zkmTwIAI;certified;Accounting Services;Business Products & Services;United States;01-09;81.7
001C000000zkmTwIAI;certified;Accounting Services;Business Products & Services;United States;01-09;83.4
001C000000zkmTwIAI;certified;Accounting Services;Business Products & Services;United States;01-09;81.2
001C000001ge7wIIAQ;certified;Sustainability Consulting;Business Products & Services;United Kingdom;01-09;81.3
001C000001WBp1QIAT;certified;Management and Financial Consulting;Business Products & Services;Denmark;0;97.4
0013b00001oodpVAAQ;certified;Research & Design;Business Products & Services;United States;0;82.3
001C000001GDnfGIAT;certified;Film & Music Production;Media;Canada;01-09;94.1
001C000001GDnfGIAT;certified;Film & Music Production;Media;Canada;01-09;85.3
001C000001GDnfGIAT;certified;Film & Music Production;Media;Canada;10-49;96.0
001C000001GdyRuIAJ;certified;Renewable Energy Generation & Installation;Energy & Environmental Services;United States;01-09;130.5
001C000001GdyRuIAJ;certified;Renewable Energy Generation & Installation;Energy & Environmental Services;United States;0;99.6
0013b00001p2qpRAAQ;certified;Apparel  Footwear & Accessories;Consumer Products & Services;United Kingdom;10-49;108.3
001C000001IDejgIAD;certified;Marketing & Communications Services;Business Products & Services;Chile;10-49;83.6
001C000001IDejgIAD;certified;Marketing & Communications Services;Business Products & Services;Chile;10-49;83.2
001C000001IDejgIAD;certified;Marketing & Communications Services;Business Products & Services;Chile;10-49;82.2
0013b00001p1YrdAAE;certified;Home & Personal Care;Consumer Products & Services;United Kingdom;50-249;83.3
0013b00001p20E6AAI;certified;Education & Training Services;Education & Training Services;China;10-49;86.2
001C000001Gfj5rIAB;certified;Sustainability Consulting;Business Products & Services;Spain;01-09;131.2
001C000001Gfj5rIAB;certified;Sustainability Consulting;Business Products & Services;Spain;0;104.6
001C000001Gfj5rIAB;certified;Sustainability Consulting;Business Products & Services;Spain;0;100.2
001C000001ivHyrIAE;certified;Research & Design;Business Products & Services;United Kingdom;01-09;81.2
001C000001ZzHioIAF;certified;Food & Beverage;Consumer Products & Services;United States;10-49;108.8
001C000001E92wFIAR;certified;Real Estate Development;Building;Italy;10-49;83.0
001C000001E92wFIAR;certified;Real Estate Development;Building;Italy;10-49;85.4
001C000001E92wFIAR;certified;Real Estate Development;Building;Italy;10-49;90.6
001C000001eZDybIAG;certified;Other;Financial Services;Mexico;01-09;109.4
001C000001eZDybIAG;certified;Other;Financial Services;Mexico;01-09;95.2
001C000001iu5X5IAI;certified;Other;Agriculture;Australia;01-09;84.9
001C000001JdBKSIA3;certified;Food & Beverage;Consumer Products & Services;Turkey;10-49;80.5
001C000001JdBKSIA3;certified;Food & Beverage;Consumer Products & Services;Turkey;10-49;88.1
001C000001nFqnbIAC;certified;Education & Training Services;Education & Training Services;Chile;10-49;80.8
001C000001K4auyIAB;certified;Renewable Energy Generation & Installation;Energy & Environmental Services;Argentina;0;82.3
001C000001K4auyIAB;certified;Renewable Energy Generation & Installation;Energy & Environmental Services;Argentina;0;84.7
0013b00001oniIVAAY;certified;IT Software & Services/Web Design;Business Products & Services;United Kingdom;50-249;81.4
0013b00001ooZGmAAM;certified;Storefront;Retail;Spain;01-09;86.4
0013b00001qp52QAAQ;certified;Machinery & Equipment;Business Products & Services;South Africa;10-49;94.4
0013b00001rFGAZAA4;certified;Home & Personal Care;Consumer Products & Services;United States;10-49;84.4
0013b00001vO7AmAAK;certified;Industrial Manufacturing;Business Products & Services;Netherlands The;01-09;113.3
001C0000013yNwdIAE;certified;HR Consulting & Recruiting;Business Products & Services;United States;01-09;85.0
001C0000013yNwdIAE;certified;HR Consulting & Recruiting;Business Products & Services;United States;01-09;82.7
001C0000013yNwdIAE;certified;HR Consulting & Recruiting;Business Products & Services;United States;01-09;86.1
001C0000013yNwdIAE;certified;HR Consulting & Recruiting;Business Products & Services;United States;01-09;85.4
001C0000014RDTUIA4;certified;Marketing & Communications Services;Business Products & Services;United States;01-09;90.4
001C0000014RDTUIA4;certified;Marketing & Communications Services;Business Products & Services;United States;01-09;98.3
001C0000014RDTUIA4;certified;Marketing & Communications Services;Business Products & Services;United States;01-09;83.3
001C000001aiA3GIAU;certified;Other;Financial Services;United States;01-09;87.0
001C000001aiA3GIAU;certified;Other;Financial Services;United States;01-09;101.1
001C000001ithV0IAI;certified;Other;Financial Services;United Kingdom;01-09;92.1
001C000001mMUY7IAO;certified;Online Marketplace;Retail;United States;01-09;100.2
001C000001WjnwaIAB;certified;Insurance;Financial Services;United Kingdom;250-999;82.6
001C000001WjnwaIAB;certified;Insurance;Financial Services;United Kingdom;250-999;83.3
001C000001UxhzhIAB;certified;Food & Beverage;Consumer Products & Services;United Kingdom;50-249;86.2
001C000001UxhzhIAB;certified;Food & Beverage;Consumer Products & Services;United Kingdom;50-249;80.2
001C0000011Z2HBIA0;certified;Sustainability Consulting;Business Products & Services;Colombia;10-49;132.5
001C0000011Z2HBIA0;certified;Sustainability Consulting;Business Products & Services;Colombia;10-49;157.0
001C0000011Z2HBIA0;certified;Sustainability Consulting;Business Products & Services;Colombia;10-49;150.7
001C0000011Z2HBIA0;certified;Sustainability Consulting;Business Products & Services;Colombia;10-49;86.3
001C0000015RQonIAG;certified;Management and Financial Consulting;Business Products & Services;Chile;10-49;86.0
001C0000015RQonIAG;certified;Management and Financial Consulting;Business Products & Services;Chile;01-09;106.0
001C0000015RQonIAG;certified;Management and Financial Consulting;Business Products & Services;Chile;01-09;91.4
0013b00001qFbTLAA0;certified;Food & Beverage;Consumer Products & Services;Canada;01-09;118.0
001C000001kAjuxIAC;certified;Nonprofit Consulting & Fundraising;Business Products & Services;United Kingdom;10-49;107.0
001C000001NN9bIIAT;certified;Food & Beverage;Consumer Products & Services;Italy;10-49;90.3
001C000001NN9bIIAT;certified;Food & Beverage;Consumer Products & Services;Italy;10-49;88.4
001C000001Wl5b7IAB;certified;Apparel  Footwear & Accessories;Consumer Products & Services;India;50-249;84.8
001C000001YHERgIAP;certified;Sustainability Consulting;Business Products & Services;France;01-09;106.2
001C000001YHERgIAP;certified;Sustainability Consulting;Business Products & Services;France;01-09;105.5
0013b00001qHxXFAA0;certified;Apparel  Footwear & Accessories;Consumer Products & Services;United States;0;109.1
001C000001ddT3QIAU;certified;Machinery & Equipment;Business Products & Services;United States;50-249;85.6
001C000001E83JhIAJ;certified;Education & Training Services;Education & Training Services;Chile;01-09;118.1
001C000001E83JhIAJ;certified;Education & Training Services;Education & Training Services;Chile;01-09;101.7
001C000001E83JhIAJ;certified;Education & Training Services;Education & Training Services;Chile;01-09;122.1
